timestamp_ms,market_slug,timeframe,time_till_end,seconds_till_end,up_best_bid,up_best_ask,down_best_bid,down_best_ask,up_spread,down_spread,up_bid_depth5,up_ask_depth5,down_bid_depth5,down_ask_depth5,up_imbalance,down_imbalance,up_microprice,down_microprice,arb_bid_sum_l1,arb_edge_l1
1782168707707,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:13,493,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,841.6,841.6,138.52,-0.7173407337876995,0.7173407337876995,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168711031,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:09,489,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,841.6,841.6,138.52,-0.7173407337876995,0.7173407337876995,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168714392,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:06,486,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,949.4,949.4,138.52,-0.7453489227149055,0.7453489227149055,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168717732,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:03,483,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,949.4,949.4,138.52,-0.7453489227149055,0.7453489227149055,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168721042,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:59,479,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,949.4,949.4,138.52,-0.7453489227149055,0.7453489227149055,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168724390,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:56,476,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,841.6,841.6,138.52,-0.7173407337876995,0.7173407337876995,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168727708,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:53,473,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,949.4,949.4,138.52,-0.7453489227149055,0.7453489227149055,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168731010,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:49,469,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,949.4,1710.6599999999999,138.52,-0.7453489227149055,0.850182242940114,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168734350,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:46,466,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,841.6,841.6,138.52,-0.7173407337876995,0.7173407337876995,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168737681,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:43,463,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,841.6,841.6,138.52,-0.7173407337876995,0.7173407337876995,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
